UID,Account Type,Currency,Side,Amount,Fee,Time(UTC-04:00),Remark,Type
****0219,mainAccount,USDT,Withdrawal,84.168,0.168,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,10888.65838551288,21.73384907288,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,9.0789216,0.0181216,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,40.6529,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,751.3705416,1.4997416,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,5.0797,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,1140.5577624,2.2765624,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,0.3582,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,122.1221568,0.2437568,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,483.69532328712,0.96545972712,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,10.2984,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,392.0349048,0.7825048,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,2.8904,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,10.5847,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Withdrawal,28.056,0.056,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,0.3236,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,4.3528,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,PYR,Deposit,26.7811,0,2021-11-22 14:03:58,,Spot
****0219,mainAccount,USDT,Deposit,4900,0,2021-11-23 08:06:26,Trading Account,Transfer
****0219,mainAccount,USDT,Withdrawal,1005.23145,2.00645,2021-11-23 08:41:44,,Spot
****0219,mainAccount,IOI,Deposit,250,0,2021-11-23 08:41:44,,Spot
****0219,mainAccount,LYXE,Deposit,43.5613,0,2021-11-24 09:03:15,,Spot
****0219,mainAccount,USDT,Withdrawal,723.84069758,0.72311758,2021-11-24 09:03:15,,Spot
****0219,mainAccount,USDT,Withdrawal,624.185063417595,1.245878370095,2021-11-24 17:35:38,,Spot
****0219,mainAccount,IOI,Deposit,0.7199,0,2021-11-24 17:35:38,,Spot
****0219,mainAccount,IOI,Deposit,0.1229,0,2021-11-24 17:35:38,,Spot
****0219,mainAccount,USDT,Withdrawal,0.79145448948,0.00157974948,2021-11-24 17:35:38,,Spot
****0219,mainAccount,IOI,Deposit,116.43723085,0,2021-11-24 17:35:38,,Spot
****0219,mainAccount,IOI,Deposit,1.4478,0,2021-11-24 17:35:38,,Spot
****0219,mainAccount,USDT,Withdrawal,1.21498864704,0.00242512704,2021-11-24 17:35:38,,Spot
****0219,mainAccount,USDT,Withdrawal,3.85383001548,0.00769227548,2021-11-24 17:35:38,,Spot
****0219,mainAccount,USDT,Withdrawal,0.69913904712,0.00139548712,2021-11-24 17:35:38,,Spot
****0219,mainAccount,IOI,Deposit,0.2268,0,2021-11-24 17:35:38,,Spot
****0219,mainAccount,IOI,Deposit,0.1479,0,2021-11-24 17:35:38,,Spot
****0219,mainAccount,USDT,Withdrawal,0.65883003,0.00131503,2021-11-24 17:35:38,,Spot
****0219,mainAccount,IOI,Deposit,0.1306,0,2021-11-24 17:35:38,,Spot
****0219,mainAccount,USDT,Withdrawal,7.7583200688,0.0154856688,2021-11-24 17:35:38,,Spot
****0219,mainAccount,IOI,Deposit,0.1666,0,2021-11-24 17:35:39,,Spot
****0219,mainAccount,USDT,Withdrawal,13.61296158,0.02717158,2021-11-24 17:35:39,,Spot
****0219,mainAccount,USDT,Withdrawal,0.89309262,0.00178262,2021-11-24 17:35:39,,Spot
****0219,mainAccount,IOI,Deposit,2.5394,0,2021-11-24 17:35:39,,Spot
****0219,mainAccount,IOI,Deposit,2.48,0,2021-11-24 17:35:39,,Spot
****0219,mainAccount,USDT,Withdrawal,13.294536,0.026536,2021-11-24 17:35:39,,Spot
****0219,mainAccount,IOI,Deposit,2.3368,0,2021-11-24 17:35:41,,Spot
****0219,mainAccount,USDT,Withdrawal,2.06815806,0.00412806,2021-11-24 17:35:41,,Spot
****0219,mainAccount,IOI,Deposit,2.3391,0,2021-11-24 17:35:41,,Spot
****0219,mainAccount,IOI,Deposit,0.3858,0,2021-11-24 17:35:41,,Spot
****0219,mainAccount,USDT,Withdrawal,12.52688376,0.02500376,2021-11-24 17:35:41,,Spot
****0219,mainAccount,USDT,Withdrawal,12.53921337,0.02502837,2021-11-24 17:35:41,,Spot
****0219,mainAccount,IOI,Deposit,1.4402,0,2021-11-24 17:35:42,,Spot
****0219,mainAccount,USDT,Withdrawal,7.72048014,0.01541014,2021-11-24 17:35:42,,Spot
****0219,mainAccount,IOI,Deposit,1.4466,0,2021-11-24 17:35:43,,Spot
****0219,mainAccount,USDT,Withdrawal,2.07030234,0.00413234,2021-11-24 17:35:43,,Spot
****0219,mainAccount,IOI,Deposit,1.2757,0,2021-11-24 17:35:43,,Spot
****0219,mainAccount,IOI,Deposit,1.4417,0,2021-11-24 17:35:43,,Spot
****0219,mainAccount,USDT,Withdrawal,7.72852119,0.01542619,2021-11-24 17:35:43,,Spot
****0219,mainAccount,IOI,Deposit,0.3862,0,2021-11-24 17:35:43,,Spot
****0219,mainAccount,USDT,Withdrawal,6.83167608,0.01363608,2021-11-24 17:35:43,,Spot
****0219,mainAccount,USDT,Withdrawal,6.83864499,0.01364999,2021-11-24 17:35:43,,Spot
****0219,mainAccount,IOI,Deposit,1.2744,0,2021-11-24 17:35:43,,Spot
****0219,mainAccount,USDT,Withdrawal,7.75478862,0.01547862,2021-11-24 17:35:43,,Spot
****0219,mainAccount,USDT,Withdrawal,7.74674757,0.01546257,2021-11-24 17:35:44,,Spot
****0219,mainAccount,USDT,Withdrawal,0.69045816,0.00137816,2021-11-24 17:35:44,,Spot
****0219,mainAccount,IOI,Deposit,0.1288,0,2021-11-24 17:35:44,,Spot
****0219,mainAccount,IOI,Deposit,1.4451,0,2021-11-24 17:35:44,,Spot
****0219,mainAccount,IOI,Deposit,0.1289,0,2021-11-24 17:35:45,,Spot
****0219,mainAccount,USDT,Withdrawal,0.69099423,0.00137923,2021-11-24 17:35:45,,Spot
****0219,mainAccount,IOI,Deposit,61.55156915,0,2021-11-24 17:35:47,,Spot
****0219,mainAccount,USDT,Withdrawal,329.959496742405,0.658601789905,2021-11-24 17:35:47,,Spot
****0219,mainAccount,USDT,Withdrawal,256.19497904,0.25593904,2021-11-25 02:09:05,,Spot
****0219,mainAccount,LYXE,Deposit,14,0,2021-11-25 02:09:05,,Spot
****0219,mainAccount,PYR,Withdrawal,115,0,2021-11-25 23:46:59,,Spot
****0219,mainAccount,USDT,Deposit,4016.95,8.05,2021-11-25 23:46:59,,Spot
****0219,mainAccount,USDT,Withdrawal,1141.9794,2.2794,2021-11-26 08:51:46,,Spot
****0219,mainAccount,AIOZ,Deposit,1500,0,2021-11-26 08:51:46,,Spot
****0219,mainAccount,USDT,Deposit,4990,10,2021-11-26 14:13:59,,Spot
****0219,mainAccount,PYR,Withdrawal,125,0,2021-11-26 14:13:59,,Spot
****0219,mainAccount,USDT,Deposit,25059.5,0,2021-11-26 16:26:08,Trading Account,Transfer
****0219,mainAccount,USDT,Withdrawal,1166.57881905684,2.32850063684,2021-11-26 17:01:28,,Spot
****0219,mainAccount,QRDO,Deposit,171.2158,0,2021-11-26 17:01:28,,Spot
****0219,mainAccount,USDT,Withdrawal,68.1281845002,0.1359844002,2021-11-26 17:07:34,,Spot
****0219,mainAccount,QRDO,Deposit,9.999,0,2021-11-26 17:07:34,,Spot
****0219,mainAccount,USDT,Withdrawal,1498.969956,2.991956,2021-11-26 17:08:49,,Spot
****0219,mainAccount,QRDO,Deposit,220,0,2021-11-26 17:08:49,,Spot
****0219,mainAccount,QRDO,Deposit,1.4668,0,2021-11-26 17:08:59,,Spot
****0219,mainAccount,USDT,Withdrawal,10.8062106828,0.0215692828,2021-11-26 17:08:59,,Spot
****0219,mainAccount,QRDO,Deposit,1.4714,0,2021-11-26 17:08:59,,Spot
****0219,mainAccount,USDT,Withdrawal,10.02538360572,0.02001074572,2021-11-26 17:08:59,,Spot
****0219,mainAccount,QRDO,Deposit,1.586,0,2021-11-26 17:08:59,,Spot
****0219,mainAccount,USDT,Withdrawal,10.86548813106,0.02168760106,2021-11-26 17:08:59,,Spot
****0219,mainAccount,QRDO,Deposit,1.5947,0,2021-11-26 17:08:59,,Spot
****0219,mainAccount,USDT,Withdrawal,9.99404150664,0.01994818664,2021-11-26 17:08:59,,Spot
****0219,mainAccount,USDT,Withdrawal,4038.13171651674,8.06014314674,2021-11-26 17:09:01,,Spot
****0219,mainAccount,QRDO,Deposit,592.6663,0,2021-11-26 17:09:01,,Spot
****0219,mainAccount,USDT,Withdrawal,83.969333472024,0.083885448024,2021-11-26 19:16:04,,Spot
****0219,mainAccount,TOKO,Deposit,1195.9716,0,2021-11-26 19:16:04,,Spot
****0219,mainAccount,USDT,Withdrawal,1496.73976452,1.49524452,2021-11-26 19:16:22,,Spot
****0219,mainAccount,TOKO,Deposit,21318,0,2021-11-26 19:16:22,,Spot
****0219,mainAccount,USDT,Withdrawal,142.335170295318,0.142192977318,2021-11-26 19:16:40,,Spot
****0219,mainAccount,TOKO,Deposit,2027.2737,0,2021-11-26 19:16:40,,Spot
****0219,mainAccount,USDT,Withdrawal,4.0549866357,0.0040509357,2021-11-26 19:18:09,,Spot
****0219,mainAccount,TOKO,Deposit,57.755,0,2021-11-26 19:18:09,,Spot
****0219,mainAccount,TOKO,Deposit,113.1693,0,2021-11-26 19:18:21,,Spot
****0219,mainAccount,TOKO,Deposit,57.6967,0,2021-11-26 19:18:21,,Spot
****0219,mainAccount,USDT,Withdrawal,7.945632396702,0.007937694702,2021-11-26 19:18:21,,Spot
****0219,mainAccount,USDT,Withdrawal,4.050893384538,0.004046846538,2021-11-26 19:18:21,,Spot
****0219,mainAccount,TOKO,Deposit,57.6385,0,2021-11-26 19:18:41,,Spot
****0219,mainAccount,USDT,Withdrawal,4.04680715439,0.00404276439,2021-11-26 19:18:41,,Spot
****0219,mainAccount,USDT,Withdrawal,4.04273496627,0.00403869627,2021-11-26 19:18:55,,Spot
****0219,mainAccount,TOKO,Deposit,57.5805,0,2021-11-26 19:18:55,,Spot
****0219,mainAccount,TOKO,Deposit,169.3892,0,2021-11-26 19:18:55,,Spot
****0219,mainAccount,USDT,Withdrawal,11.892839446488,0.011880958488,2021-11-26 19:18:55,,Spot
